frame_250,Model_Inference,0.006375,fp32,621
frame_300,Model_Inference,0.006382,fp32,630
frame_350,Model_Inference,0.006389,fp32,586
frame_400,Model_Inference,0.006374,fp32,562
frame_0,Model_Inference,0.006612,fp32,571
frame_50,Model_Inference,0.006362,fp32,563
frame_100,Model_Inference,0.006356,fp32,540
frame_150,Model_Inference,0.006367,fp32,586
frame_200,Model_Inference,0.006369,fp32,627
frame_250,Model_Inference,0.006400,fp32,641
frame_300,Model_Inference,0.006365,fp32,583
frame_350,Model_Inference,0.006416,fp32,575
frame_400,Model_Inference,0.006364,fp32,588
frame_450,Model_Inference,0.006385,fp32,534
frame_500,Model_Inference,0.006392,fp32,575
frame_550,Model_Inference,0.006387,fp32,529
frame_600,Model_Inference,0.006383,fp32,520
frame_0,Model_Inference,0.006671,fp32,593
frame_50,Model_Inference,0.006412,fp32,574
frame_100,Model_Inference,0.006458,fp32,569
frame_150,Model_Inference,0.006358,fp32,594
frame_200,Model_Inference,0.006373,fp32,654
frame_250,Model_Inference,0.006380,fp32,621
frame_300,Model_Inference,0.006378,fp32,630
frame_350,Model_Inference,0.006364,fp32,586
frame_400,Model_Inference,0.006393,fp32,562
frame_0,Model_Inference,0.002992,fp16,582
frame_50,Model_Inference,0.002926,fp16,570
frame_100,Model_Inference,0.002960,fp16,544
frame_150,Model_Inference,0.002938,fp16,598
frame_200,Model_Inference,0.002942,fp16,637
